,Product_name,Product_id,Product_Category,price,Professional_Publication,Region_address,Local_address
1290,dji osmo pocket 2000DH,40007631,Appareils photo et caméras,2000.0,pro,Marrakech-Tensift-Al Haouz,Marrakech
1291,Original Afficheur iPhone X Garantie,40007630,Accessoires informatique et gadgets,1800.0,pro,Grand Casablanca,Casablanca
1292,Chat turc angora,40007629,Animaux,900.0,private,DoukkalaAbda,El Jadida
1293,SWEET Une épilation en douceur des zones sensibles,40007628,Produits de beauté,79.0,pro,Grand Casablanca,Casablanca
1295,TV GOLD VISION,40007626,Télévisions,1.0,private,Gharb-Chrarda-Beni Hssen,Kénitra
1296,GAMER-STATION GIGABYTE Z97X (Remis à Neuf),40007625,Ordinateurs de bureau,4950.0,pro,Grand Casablanca,Casablanca
1298,Acer Nitro 5 i7 9TH 16GO 256Go 1TB GTX 1650 4Go,40007623,Ordinateurs portables,12700.0,pro,Grand Casablanca,Casablanca
1299,Huawei nova 3 ram,40007622,Téléphones,599.0,private,Gharb-Chrarda-Beni Hssen,Kénitra
1301,Aiguiseur multifonctions Swifty Sharp,40007620,Electroménager et vaisselles,79.0,pro,Grand Casablanca,Casablanca
1303,Casque SENNHEISER PXC 550,39359689,Image & son,1300.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
1305,Dell Precision 5510 i7 6TH 32Go 1TB SSD Nvidia M10,40007618,Ordinateurs portables,10000.0,pro,Grand Casablanca,Casablanca
1308,m7aba9,40007614,Jardin et outils de bricolage,60.0,private,Tanger-Tétouan,Tanger
1309,Boitier Pc Gamer Spirit of Gamer Deathmatch 8,40007613,Ordinateurs de bureau,840.0,pro,Souss-Massa-Drâa,Agadir
1310,Afficheur iPhone 8 Plus Original,40007612,Accessoires informatique et gadgets,950.0,pro,Grand Casablanca,Casablanca
1311,GoPro Max (article neuf),39431467,Appareils photo et caméras,3900.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
1312,Alpha wifi Compact High Power Original,38289388,Accessoires informatique et gadgets,350.0,pro,Fès-Boulemane,Fès
1313,GAMDIAS HERMES P3-RGB Mechanical Gaming,40007611,Accessoires informatique et gadgets,690.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
1314,Casquette Under Armour Bleu Camo Original,40007610,Sacs et accessoires,170.0,private,Meknès-Tafilalet,Meknès
1315,Casquette Under Armour Bleu et Orange Original,40007609,Sacs et accessoires,170.0,private,Meknès-Tafilalet,Meknès
1316,ACER ASPIRE 5 10TH GEN Neuf,38886903,Ordinateurs portables,6200.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
1318,HP Probook 430 G5 13P i5 8TH 8Go 500Go HDD HD,40007607,Ordinateurs portables,4000.0,pro,Grand Casablanca,Casablanca
1319,ASUS i5 6GB RAM 740 GT 710M Gamer,34445267,Ordinateurs portables,2600.0,pro,Fès-Boulemane,Fès
1320,iphone 8 normal 64GB,40007606,Téléphones,2500.0,private,Grand Casablanca,Casablanca
1321,iPhone X Silver 64 G en très bon état,40007605,Téléphones,4000.0,pro,Gharb-Chrarda-Beni Hssen,Kénitra
1322,Original Afficheur iPhone   garantie,40007604,Accessoires informatique et gadgets,450.0,pro,Grand Casablanca,Casablanca
1323,Energy storage,39930501,Matériels professionnels,59000.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
1324,zwija puroch 4 chnbar kobar 9rb iwjdo,40007603,Animaux,400.0,private,Tadla-Azilal,Béni Mellal
1326,calopisste,40007601,Animaux,900.0,private,Grand Casablanca,Casablanca
1327,Afficheur iPhone 6,39186370,Accessoires informatique et gadgets,169.0,pro,Grand Casablanca,Casablanca
1328,GAMEMAX G200 Headset Gaming,40007600,Ordinateurs de bureau,440.0,pro,Grand Casablanca,Casablanca
1329,Vw polo r line automatique 60000km importée full,39835024,Voitures,204000.0,pro,Tanger-Tétouan,Tanger
1331,Balançoire,34002767,Sports et loisirs,400.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
1332,Step Aerobic précor,37076489,Sports et loisirs,180.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
1333,VW TIGUAN 2.0 TDI DSG 4MOTION AUTOMATIQUE TTOPTION,39834991,Voitures,174000.0,pro,Tanger-Tétouan,Tanger
1334,les chaises en bois,39976940,Matériels professionnels,1200.0,pro,Grand Casablanca,Casablanca
1336,Toyota RAV 4 Diesel,38566516,Voitures,105000.0,pro,Tanger-Tétouan,Tanger
1337,AUDI A5 3.0 TDI 240 QUATTRO BVA S TRONIC TTOPTIONS,39753663,Voitures,154000.0,pro,Tanger-Tétouan,Tanger
1338,c50 docker,40007598,Motos,7500.0,private,Grand Casablanca,Casablanca
1341,pc mini portable,40007597,Ordinateurs portables,750.0,private,Grand Casablanca,Mohammedia
1343,Acer Nitro 5 i7 9TH 16Go 1TB 512Go GTX 1650 Neuf,40007596,Ordinateurs portables,13000.0,pro,Grand Casablanca,Casablanca
1344,Complet avec matelas Richbond 140/190 Ref 003,36882824,Meubles et décoration,3300.0,pro,Grand Casablanca,Casablanca
1345,VW TIGUAN BVA EXECUTIVE 4MOTION DOUANE2019 full,39904656,Voitures,355000.0,pro,Tanger-Tétouan,Tanger
1347,Tapis roulant motorisé vitesse max 12km/h,21567761,Sports et loisirs,4500.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
1348,Femelle Berger Allemand pedigree,38232717,Animaux,8000.0,pro,Tanger-Tétouan,Tanger
1350,Cyprés 2 metres et plus,38642520,Jardin et outils de bricolage,18.0,pro,Chaouia-Ouardigha,Settat
1351,villa avec piscine neuve en Vente à Tanger centre,39793364,Maisons et villas,5000000.0,private,Tanger-Tétouan,Tanger
1352,3000 bureau direction professionels,26825044,Matériels professionnels,400.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
1353,RENAULT LATITUDE PRIVILEGE AUTOMATIQUE TTOPTIONS,39904621,Voitures,98000.0,pro,Tanger-Tétouan,Tanger
1354,MERCEDES C 220 BLUETEC BVA DOUANE2019 TTESOPTIONS,39904620,Voitures,319000.0,pro,Tanger-Tétouan,Tanger
1356,Super promo Climatiseur Carrier 9000BTU Inverter,40002076,Stocks et vente en gros,4600.0,pro,Grand Casablanca,Casablanca
1357,PS4,40007595,Jeux vidéo et consoles,2500.0,private,Grand Casablanca,Casablanca
1360,Asus EEEPC Mini 10P Atom 2Go 160Go HDD TBE,40007592,Image & son,500.0,pro,Grand Casablanca,Casablanca
1361,citroene,40007591,Voitures,32000.0,private,Tanger-Tétouan,Ksar el-Kebir
1362,materiel masbana n9iii,40007590,Matériels professionnels,40000.0,private,Oriental,Oujda
1363,Afficheur Samsung j2 2015 très bonne qualité,40007589,Accessoires informatique et gadgets,300.0,pro,Grand Casablanca,Casablanca
1364,iPad 3 64Gb,40007588,Tablettes,1500.0,private,Souss-Massa-Drâa,Tiznit
1365,190 mercedes,40007587,Voitures,55000.0,private,Fès-Boulemane,Fès
1366,Iphone 8plus,40007584,Téléphones,4400.0,private,Oriental,Oujda
1367,LG Gram 14P i7 7TH 8Go 512Go SSD Full HD TBE,40007583,Ordinateurs portables,4500.0,pro,Grand Casablanca,Casablanca
1368,Mac Book Pro 2017,40007582,Ordinateurs portables,12000.0,private,Tanger-Tétouan,Tanger
1369,LG 47  smart,40007581,Télévisions,3400.0,private,Tanger-Tétouan,Tanger
1370,IPhone Xs max 64 giga,40007579,Téléphones,6700.0,private,Grand Casablanca,Mohammedia
1371,pionner auto radio cd usb,40007578,Pièces et accessoires pour véhicules,300.0,private,Grand Casablanca,Casablanca
1372,NB ORIGINALE,40007577,Chaussures,600.0,private,Rabat-Salé-Zemmour-Zaër,Salé
1373,CASQUE THOMSON WHP,40007576,Image & son,450.0,private,DoukkalaAbda,El Jadida
1374,Peugeot 406,40007575,Voitures,45000.0,private,Tadla-Azilal,Béni Mellal
1375,kia picanto,40007574,Voitures,48000.0,private,Grand Casablanca,Casablanca
1376,lojik keeway,40007573,Motos,14000.0,private,Grand Casablanca,Casablanca
1377,Oled Afficheur iPhone Meilleure Qualité,40007572,Accessoires informatique et gadgets,1000.0,pro,Grand Casablanca,Casablanca
1378,Citroen c15,40007571,Voitures,32000.0,private,Tanger-Tétouan,Ksar el-Kebir
1380,lit Bon bois 160m 190m,40007568,Meubles et décoration,4000.0,private,Grand Casablanca,Bouskoura
1381,hp elitbook 8570p core i7,40007567,Ordinateurs portables,3100.0,private,Souss-Massa-Drâa,Ouarzazate
1383,Renault Scenic,40007563,Voitures,45000.0,private,Meknès-Tafilalet,Meknès
1384,HP EliteBook 840 G3 Tactile i5 8G 256G Azerty-New-,38308827,Ordinateurs portables,7200.0,pro,Grand Casablanca,Casablanca
1386,LG Gram i7 6TH 15P 8Go 256Go 1TB Nvidia 940M 2go,40007561,Ordinateurs portables,4500.0,pro,Grand Casablanca,Casablanca
1387,Original Cértifié Afficheur iPhone X,40007560,Accessoires informatique et gadgets,2000.0,pro,Grand Casablanca,Casablanca
1389,MSI GF75 i7 8TH 17P 16Go 256Go 1TB GTX 1050 4Go,40007558,Ordinateurs portables,11000.0,pro,Grand Casablanca,Casablanca
1391,vêtements Femme originales,38760199,Stocks et vente en gros,65.0,private,Grand Casablanca,Casablanca
1392,Samsung Galaxy j5 6,40007555,Téléphones,900.0,private,Fès-Boulemane,Fès
1393,Huawei p30 lite 128gb neuf,40007553,Téléphones,2000.0,private,Grand Casablanca,Casablanca
1394,iphone 5s,40007552,Téléphones,600.0,private,Grand Casablanca,Casablanca
1395,Piano angelet avecusb neuf chaabi gharbi raii,35909216,Instruments de musique,1300.0,pro,Grand Casablanca,Casablanca
1396,moto,40007551,Motos,7500.0,private,Grand Casablanca,Casablanca
1397,HP Notebook 250 G6 i5 7TH 16Go 256Go SSD Full HD,40007550,Ordinateurs portables,4000.0,pro,Grand Casablanca,Casablanca
1399,Samsung galaxy A80,40007547,Téléphones,3200.0,private,Grand Casablanca,Mohammedia
1400,Trottinette Electrique,40007545,Sports et loisirs,2000.0,private,Grand Casablanca,Casablanca
1401,ecran Iphone X Original,40007544,Accessoires informatique et gadgets,1850.0,pro,Grand Casablanca,Casablanca
1402,Orgue oriental pour conservatoire,38620111,Instruments de musique,2300.0,pro,Grand Casablanca,Casablanca
1404,iphone 7 normal 128GB,40007543,Téléphones,2400.0,private,Grand Casablanca,Casablanca
1405,Renault kongo,40007542,Voitures,80000.0,private,Fès-Boulemane,Fès
1406,Afficheur Samsung M10 A10 J4 Plus j6 Plus,40007541,Accessoires informatique et gadgets,450.0,pro,Grand Casablanca,Casablanca
1408,deux baffes DAS DS12 wahad fih wahad cha9a sghira,40007539,Image & son,3500.0,private,Meknès-Tafilalet,Meknès
1409,Carrier Gainable 48000BTU inverter,38726839,Electroménager et vaisselles,12600.0,pro,Grand Casablanca,Casablanca
1410,2000 bureau classe et chaise,26281188,Stocks et vente en gros,800.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
1411,table d eveil bébé,40007538,Equipements pour enfant et bébé,250.0,private,Grand Casablanca,Casablanca
1412,HP Pavilion Gaming i7 9TH 8Go 512Go GTX 1050 Neuf,40007537,Ordinateurs portables,10500.0,pro,Grand Casablanca,Casablanca
1413,Samsung Galaxy Young,40007536,Téléphones,250.0,private,Grand Casablanca,Casablanca
1414,NESPRESSO PIXIE CLIPS,40007535,Electroménager et vaisselles,890.0,private,Grand Casablanca,Casablanca
1415,Afficheur j7 Pro 2017 Original,40007534,Accessoires informatique et gadgets,700.0,pro,Grand Casablanca,Casablanca
1416,Promotion banquette chaise de bureau,28714771,Matériels professionnels,300.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
1417,appartement de 115m2 situe ahlan,40007533,Appartements,2600.0,private,Tanger-Tétouan,Tanger
1419,dyor chohada,40007531,Animaux,600.0,private,Marrakech-Tensift-Al Haouz,Marrakech
1422,c100 chihaja  n9iya bzaaf,40007527,Motos,7300.0,private,Tanger-Tétouan,Tanger
1423,deux purouche avendre 100 dh,40007526,Animaux,100.0,private,Grand Casablanca,Casablanca
1424,appartement a anassi diore Marrakech,40007525,Appartements,1900.0,private,Grand Casablanca,Casablanca
1425,appartement hay salam,39880717,Locations de vacances,200.0,pro,Souss-Massa-Drâa,Agadir
1426,iPhone xs max 64GB TURBO SIM,40007522,Téléphones,4800.0,private,Grand Casablanca,Casablanca
1427,Medion P6687 i7 8TH 8Go 256Go SSD Full HD Nvidia,40007520,Ordinateurs portables,5000.0,pro,Grand Casablanca,Casablanca
1428,IPhone,40007517,Téléphones,300.0,private,Souss-Massa-Drâa,Agadir
1429,lojik sh,40007516,Motos,14000.0,private,Grand Casablanca,Casablanca
1430,DACIA LOGAN LAUREATE 1.5 DCI 1ERE MAIN TTOPTIONS,39834754,Voitures,105000.0,pro,Tanger-Tétouan,Tanger
1431,Talonnettes Grandissantes Jusquà 5 Cm,40007514,Produits de beauté,149.0,pro,Grand Casablanca,Casablanca
1433,iphone 8 plus 64GB red,40007513,Téléphones,4100.0,private,Grand Casablanca,Casablanca
1434,caftan luxe pour location,39880142,Vêtements,300.0,private,Marrakech-Tensift-Al Haouz,Marrakech
1435,Groupe de réfrigération EMERSON,40007512,Matériels professionnels,14900.0,pro,Grand Casablanca,Casablanca
1436,nike originale 39   kiprun long originale40,40007511,Chaussures,600.0,private,Rabat-Salé-Zemmour-Zaër,Salé
1437,Fujitsu Lifebook T938 i7 8TH 8Go 256Go Full HD,40007510,Ordinateurs portables,5000.0,pro,Grand Casablanca,Casablanca
1438,dacia logan,40007508,Voitures,65000.0,private,Grand Casablanca,Casablanca
1439,Manette de Jeu Bluetooth sans Fil Android PC X3,40007507,Jeux vidéo et consoles,150.0,private,Grand Casablanca,Casablanca
1440,piaggio si doble ombryaj,40007506,Motos,3500.0,private,Grand Casablanca,Casablanca
1441,Lavadora boshe 7kg,40007505,Electroménager et vaisselles,1700.0,private,Tanger-Tétouan,Tanger
1442,HP ZBOOK G4 17P i7 32Go 1TB SSD 256Go SSD Nvi,40007504,Ordinateurs portables,9000.0,pro,Grand Casablanca,Casablanca
1444,Montre Casio Edifice Cuir marron foncé,40007502,Montres et bijoux,650.0,private,Tanger-Tétouan,Tanger
1445,Samsung s20 ultra,39954293,Téléphones,12000.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
1447,Buffet bibliothèque,40007499,Meubles et décoration,2800.0,private,Grand Casablanca,Casablanca
1448,peugeot,40007497,Motos,3700.0,private,Rabat-Salé-Zemmour-Zaër,Temara
1449,HP Omen i7 7TH 16GO 256Go 1TB GTX 1050 4GO,40007496,Ordinateurs portables,8500.0,pro,Grand Casablanca,Casablanca
1450,Programme korg,40007495,Instruments de musique,250.0,private,Grand Casablanca,Mohammedia
1451,j7 pro,40007494,Téléphones,900.0,private,Grand Casablanca,Casablanca
1453,Pack promo lot 4 Taifours artisanals,40007492,Meubles et décoration,99.0,pro,Grand Casablanca,Casablanca
1455,Sager Notebook i7 7TH 32Go 512Go 1TB GTX 1070,40007490,Ordinateurs portables,10000.0,pro,Grand Casablanca,Casablanca
1456,Xiaomi Timi i7 7TH 16Go 256Go 1TB GTX 1060 6Go,40007489,Ordinateurs portables,10000.0,pro,Grand Casablanca,Casablanca
1458,velos avendre 450 dh,40007487,Vélos,450.0,private,Grand Casablanca,Casablanca
1463,Ford Kuga Diesel,39003559,Voitures,157000.0,pro,Grand Casablanca,Casablanca
1464,Opel Insignia Diesel,39482078,Voitures,88000.0,pro,Grand Casablanca,Casablanca
1466,Porsche Cayenne diesel diwana 2012,39003130,Voitures,148000.0,pro,Grand Casablanca,Casablanca
1467,sac plasic surmarche,38199718,Matériels professionnels,55.0,pro,Fès-Boulemane,Fès
1471,Sitirya,36210412,Matériels professionnels,1500.0,pro,Oriental,Nador
1472,Mercedes Benz C 220,39914332,Voitures,200000.0,pro,Fès-Boulemane,Fès
1475,Lenovo Ideapad 530S i7 8TH 8Go 256Go Full HD Nvid,40007482,Ordinateurs portables,6500.0,pro,Grand Casablanca,Casablanca
1476,Mercedes E classe 250,40007481,Voitures,69000.0,private,Oriental,Nador
1477,pc portable HP,40007480,Ordinateurs portables,2800.0,private,Grand Casablanca,Casablanca
1478,Core i5-4570 UpTo 3.60Ghz 8Go 500Go Gtx 1650-Super,39962654,Ordinateurs de bureau,4850.0,pro,Marrakech-Tensift-Al Haouz,Marrakech
1480,ferme Agricole Figuier,40007477,Terrains et fermes,800000.0,private,Rabat-Salé-Zemmour-Zaër,Maaziz
1482,HP Core i5-4570 UpTo 3.60Ghz - Gtx 1650 Super -,39970280,Ordinateurs de bureau,4850.0,pro,Meknès-Tafilalet,Meknès
1485,Hyundai h1,40007475,Voitures,85000.0,private,Marrakech-Tensift-Al Haouz,Marrakech
1487,Banio pour bebe,40007472,Equipements pour enfant et bébé,800.0,private,Gharb-Chrarda-Beni Hssen,Kénitra
1491,iphone xs max 64GB,40007470,Téléphones,6700.0,private,Grand Casablanca,Casablanca
1493,Machine à coudre,40007468,Matériels professionnels,1700.0,private,Grand Casablanca,Casablanca
1494,Orthèse de nuit pour Hallux Valgus,40007467,Produits de beauté,79.0,pro,Grand Casablanca,Casablanca
1495,chaises pour cafe,40007466,Matériels professionnels,80.0,private,Rabat-Salé-Zemmour-Zaër,Salé
1496,Moto,40007465,Motos,3700.0,private,Rabat-Salé-Zemmour-Zaër,Temara
1497,salon L jakar,39974917,Meubles et décoration,6300.0,pro,Grand Casablanca,Casablanca
1507,calop drissé,40007460,Animaux,600.0,private,Grand Casablanca,Casablanca
1508,cameleon.... 7irbaa,40007458,Animaux,100.0,private,Marrakech-Tensift-Al Haouz,Marrakech
1509,Dacia Logan,40007457,Voitures,55000.0,private,Grand Casablanca,Casablanca
1513,HP Zbook Studio G5 i7 8TH 16Go 512Go Nvidia P10,40007453,Ordinateurs portables,10000.0,pro,Grand Casablanca,Casablanca
1514,HP ZBook 15 G3 i7 6TH 32Go 512Go SSD Full HD,40007452,Ordinateurs portables,8000.0,pro,Grand Casablanca,Casablanca
1515,tablette hp ba9a jdida,40007451,Tablettes,1200.0,private,Grand Casablanca,Casablanca
1519,Climatiseur INVERTER Carrier,35337523,Electroménager et vaisselles,3600.0,pro,Grand Casablanca,Casablanca
1521,Samsung A51,40007446,Téléphones,2800.0,private,Chaouia-Ouardigha,Berrechid
1522,compt zwin,40007445,Jeux vidéo et consoles,40.0,private,Meknès-Tafilalet,Khénifra
1524,survette importer,40007442,Vêtements,220.0,private,Grand Casablanca,Casablanca
1525,Lenovo Yoga 920 13P i7 8TH 8Go 256Go Full HD,40007441,Ordinateurs portables,6500.0,pro,Grand Casablanca,Casablanca
1526,Découvrez le luxueux climatiseur Fujitsu,37245977,Electroménager et vaisselles,3900.0,pro,Grand Casablanca,Casablanca
1527,iphone x 64GB et 256GB,40007440,Téléphones,4800.0,private,Grand Casablanca,Casablanca
1529,HP Probook 640 i5 6TH 8Go 500Go HDD HD,40007436,Ordinateurs portables,3200.0,pro,Grand Casablanca,Casablanca
1530,ècran 17 pouces,40007434,Accessoires informatique et gadgets,150.0,private,Rabat-Salé-Zemmour-Zaër,Temara
1531,Fujitsu Lifebook U729 I5 8TH 16Go 1TB SSD Full HD,40007433,Ordinateurs portables,4500.0,pro,Grand Casablanca,Casablanca
1534,Orthèse et Attelle Médicale Marque YC,40007430,Produits de beauté,99.0,pro,Grand Casablanca,Casablanca
1535,motour mli7,40007429,Motos,3300.0,private,Rabat-Salé-Zemmour-Zaër,Temara
1536,Nissan almera,40007428,Voitures,17000.0,private,DoukkalaAbda,Had Soualem
1537,Rocket league Xbox One livraison possible,38792214,Jeux vidéo et consoles,349.0,pro,Grand Casablanca,Casablanca
1538,Orthèse et Attelle Médicale Marque YC,40007430,Produits de beauté,99.0,pro,Grand Casablanca,Casablanca
1539,motour mli7,40007429,Motos,3300.0,private,Rabat-Salé-Zemmour-Zaër,Temara
1540,Nissan almera,40007428,Voitures,17000.0,private,DoukkalaAbda,Had Soualem
1541,Rocket league Xbox One livraison possible,38792214,Jeux vidéo et consoles,349.0,pro,Grand Casablanca,Casablanca
1543,renault,40007424,Voitures,55000.0,private,Grand Casablanca,Casablanca
1544,Climatiseur Cassette Carrier,34957483,Electroménager et vaisselles,5950.0,pro,Grand Casablanca,Casablanca
1547,Macbook Pro Retina 13P i5 4Go 128Go SSD TBE,40007421,Ordinateurs portables,4700.0,pro,Grand Casablanca,Casablanca
1548,Climatiseur Gainable Carrier 60000btu INVERTER,39828198,Matériels professionnels,18450.0,pro,Grand Casablanca,Casablanca
1549,machine de salade,40007418,Electroménager et vaisselles,300.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
1551,Peugeot 309,40007417,Voitures,21000.0,private,Tanger-Tétouan,Tanger
1553,baskets DSQUARD CANADA,40007415,Chaussures,600.0,private,Fès-Boulemane,Fès
1554,mercedes ponton 190D 1959,40007414,Voitures,210000.0,private,Tanger-Tétouan,Tétouan
1556,Climatiseur gainable 18000BTU HITACHI,39828994,Matériels professionnels,6200.0,pro,Grand Casablanca,Casablanca
1557,Lenovo Ideapad V330 14P i5 8TH 8Go 256Go FullHD,40007412,Ordinateurs portables,3700.0,pro,Grand Casablanca,Casablanca
1558,Macbook Pro Retina i7 15P 8Go 512Go SSD Nvidia 650,40007411,Ordinateurs portables,5500.0,pro,Grand Casablanca,Casablanca
1559,samsung s10 plus 128go duos,40007410,Téléphones,5100.0,private,Marrakech-Tensift-Al Haouz,Marrakech
1561,renault,40007408,Voitures,85000.0,private,Meknès-Tafilalet,Meknès
1562,climatiseur YORK cassette 12000BTU,39829563,Matériels professionnels,5950.0,pro,Grand Casablanca,Casablanca
1563,MacBook Pro 2020 Toush bar /16 pouce i9,39985679,Ordinateurs portables,28700.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
1565,Fréon Harp,39832610,Matériels professionnels,899.0,pro,Grand Casablanca,Casablanca
1566,Super promo Climatiseur gainable HITACHI,38470991,Electroménager et vaisselles,5390.0,pro,Grand Casablanca,Casablanca
1569,Audi A5 Diesel coupée,39482921,Voitures,120000.0,private,Grand Casablanca,Casablanca
1570,iphone 8 plus 64GB red,40007407,Téléphones,4100.0,private,Grand Casablanca,Casablanca
1572,chiots husky sibérien,40007405,Animaux,1300.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
1573,Acer Aspire V3 13P i5 6TH 8Go 256Go SSD FullHD,40007403,Ordinateurs portables,3300.0,pro,Grand Casablanca,Casablanca
1574,Audemars Piguet Royal Oak Offshore,40007402,Montres et bijoux,1550.0,private,Tanger-Tétouan,Tanger
1575,smart phone,40007401,Téléphones,400.0,private,Grand Casablanca,Casablanca
1577,Casque Bose Quietcomfort 35 II,29588794,Image & son,3000.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
1578,Boîtier confort betron Citroën xsara,40007398,Pièces et accessoires pour véhicules,190.0,pro,Grand Casablanca,Casablanca
